	Id	ID Number	Class	Tract	Name	Owner	BridgeType	Width	NumSpans	Length	MaxSpanLength	SkewAngle	SeatLength	SeatWidth	YearBuilt	YearRemodeled	PierType	FoundationType	ScourIndex	Traffic	TrafficIndex	Condition	Replacement Cost (thous. $)	Latitude	Longitude	Comment	Shape	SoilType	LqfSusCat	LndSusCat	WaterDepth
	CA012057	CA012057	HWB3	06085512200	UVAS RD	County Highway Agency	10200007	7.300	1	16	15.000	40.000			1928		N000000000		8	1912	 	756	$223.27	37.110000	-121.735000			D	0	0	5.000
	CA012058	CA012058	HWB3	06085512100	UVAS RD	County Highway Agency	10200007	7.300	1	14	13.000	17.000			1928		N000000000		8	2082	 	756	$195.37	37.138330	-121.735000			D	0	0	5.000
	CA012059	CA012059	HWB28	06085511911	MCKEAN RD	County Highway Agency	11900006	8.400	4	21	6.000	45.000			1916		N000000000		8	3508	 	NNN	$337.21	37.186670	-121.793330			D	0	0	5.000
	CA012060	CA012060	HWB11	06085511912	MCKEAN ROAD	County Highway Agency	20100017	19.500	3	32	11.000	4.000			1985		N000000000		6	4910	 	777	$1,192.84	37.200000	-121.828330			D	0	0	5.000
	CA012061	CA012061	HWB10	06085503001	ALMADEN NB-LINCOLN	County Highway Agency	20500016	7.600	5	108	27.000	0.000			1961		H045200000		N	10000	 	667	$1,569.04	37.285000	-121.883330			D	0	0	5.000
	CA012063	CA012063	HWB10	06085503108	ALMADEN EXPWY	County Highway Agency	20400014	15.800	3	53	17.000	53.000			1961		N000000000		6	22010	 	775	$1,600.77	37.288330	-121.881670			D	0	0	5.000
	CA012065	CA012065	HWB10	06085512602	BLOOMFIELD ROAD	County Highway Agency	20400007	7.400	2	25	12.000	0.000			1930		N000000000		6	558	 	756	$353.65	36.985000	-121.531670			D	0	0	5.000
	CA012066	CA012066	HWB13	06085507100	BLOSSOM HILL RD	City Highway Agency	30200014	21.900	3	42	13.000	99.000			1964		N000000000		N	20625	 	767	$1,758.29	37.235000	-121.973330			D	0	0	5.000
	CA012067	CA012067	HWB10	06085512027	BLOSSOM HILL RD	City Highway Agency	20400014	36.300	3	39	13.000	0.000			1948		N000000000		6	46520	 	777	$2,706.25	37.251670	-121.870000			D	0	0	5.000
	CA012068	CA012068	HWB10	06085512027	BLOSSOM HILL RD	City Highway Agency	20100014	37.200	3	16	5.000	99.000			1962		N000000000		6	37790	 	777	$1,137.78	37.251670	-121.840000			D	0	0	5.000
	CA012069	CA012069	HWB15	06085507001	ALMA BRIDGE RD	County Highway Agency	40200008	9.100	4	69	25.000	42.000			1965		N000000000		U	426	 	767	$1,200.29	37.201670	-121.990000			D	0	0	5.000
	CA012070	CA012070	HWB3	06085506503	CAMPBELL AVE	City Highway Agency	50100014	43.100	1	11	11.000	6.000			1966		N000000000		U	21000	 	777	$906.29	37.286670	-121.960000			D	0	0	5.000
	CA012071	CA012071	HWB10	06085501402	SAN ANTONIO ST	City Highway Agency	20400016	12.500	3	47	18.000	30.000			1928		N000000000		U	5300	 	656	$1,123.07	37.341670	-121.870000			D	0	0	5.000
	CA012072	CA012072	HWB10	06085503601	SAN ANTONIO ST	City Highway Agency	20100016	23.800	2	20	9.000	26.000			1974		N000000000		6	10430	 	777	$909.92	37.353330	-121.860000			D	0	0	5.000
	CA012073	CA012073	HWB4	06085507301	QUITO ROAD	City Highway Agency	50100016	12.200	1	11	10.000	0.000			1993		N000000000		8	7258	 	777	$256.54	37.243330	-121.998330			D	0	0	5.000
	CA012074	CA012074	HWB4	06085507206	QUITO ROAD	City Highway Agency	50100016	12.200	1	12	11.000	30.000			1993		N000000000		8	6499	 	787	$279.86	37.250000	-121.995000			D	0	0	5.000
	CA012075	CA012075	HWB3	06085507205	QUITO RD	City Highway Agency	10400016	7.000	1	8	7.000	25.000			1915		N000000000		U	8000	 	756	$107.05	37.258330	-121.991670			D	0	0	5.000
	CA012076	CA012076	HWB3	06085507205	QUITO RD	City Highway Agency	10400016	7.400	1	7	7.000	15.000			1915		N000000000		U	8500	 	756	$99.02	37.261670	-121.991670			D	0	0	5.000
	CA012077	CA012077	HWB10	06085510002	FREMONT AVENUE	City Highway Agency	20400014	9.200	3	22	8.000	30.000			1915		N000000000		U	8834	 	656	$386.91	37.351670	-122.083330			D	0	0	5.000
	CA012078	CA012078	HWB3	06085506101	HOMESTEAD RD	City Highway Agency	10100014	27.400	1	20	17.000	46.000			1962		N000000000		U	15842	 	777	$1,047.56	37.336670	-121.980000			D	0	0	5.000
	CA012079	CA012079	HWB10	06085511702	LOYOLA DR	County Highway Agency	20100017	12.200	2	23	11.000	0.000			1967		H046200000		N	8203	 	777	$536.40	37.350000	-122.086670			D	0	0	5.000
	CA012081	CA012081	HWB28	06085507301	QUITO RD	City Highway Agency	11900016	17.100	2	7	3.000	25.000			1979		N000000000		8	19242	 	NNN	$228.82	37.268330	-121.993330			D	0	0	5.000
	CA012082	CA012082	HWB10	06085510802	SAN ANTONIO AVE	County Highway Agency	20100016	27.100	7	110	20.000	0.000			1961		H062700000		N	21050	 	777	$5,698.48	37.410000	-122.108330			D	0	0	5.000
	CA012084	CA012084	HWB22	06085509201	SHORELINE BLVD	County Highway Agency	60500016	33.700	4	122	30.000	0.000			1971		H077000000		N	27000	 	766	$7,859.35	37.396670	-122.080000			D	0	0	5.000
	CA012088	CA012088	HWB10	06085509109	EVELYN AVE	County Highway Agency	20400017	22.600	7	117	23.000	7.000			1967		R072400000		N	39040	 	757	$5,054.65	37.390000	-122.061670			D	0	0	5.000
	CA012089	CA012089	HWB10	06085509109	E MIDDLEFIELD ROAD	County Highway Agency	20500016	10.400	4	84	26.000	0.000			1971		H047200000		N	10103	 	777	$1,669.97	37.386670	-122.065000			D	0	0	5.000
	CA012091	CA012091	HWB10	06085508704	MATHILDA AVE	County Highway Agency	20500016	35.400	2	51	25.000	0.000			1970		H045200000		N	31200	 	777	$3,451.20	37.383330	-122.031670			D	0	0	5.000
	CA012093	CA012093	HWB10	06085508704	SUNNYVALE AVE	County Highway Agency	20500017	19.500	2	51	25.000	0.000			1970		H046200000		N	39040	 	777	$1,901.09	37.381670	-122.026670			D	0	0	5.000
	CA012095	CA012095	HWB10	06085508704	MORSE AVE	County Highway Agency	20500017	14.000	2	51	25.000	0.000			1970		H046500000		N	39040	 	777	$1,364.88	37.380000	-122.021670			D	0	0	5.000
	CA012097	CA012097	HWB28	06085504504	MONTAGUE EXPWY	County Highway Agency	11900014	36.600	2	7	4.000	4.000			1968		N000000000		8	47464	 	NNN	$489.75	37.411670	-121.886670			D	0	0	5.000
	CA012098	CA012098	HWB7	06085511704	PAGE MILL RD	City Highway Agency	10100016	11.000	2	9	4.000	25.000			1978		N000000000		U	3270	 	777	$189.25	37.385000	-122.165000			D	0	0	5.000
	CA012099	CA012099	HWB4	06085503331	SAN FELIPE RD	City Highway Agency	50500014	27.100	1	36	35.000	0.000			1981		N000000000		8	10000	 	777	$1,864.96	37.298330	-121.768330			D	0	0	5.000
	CA012100	CA012100	HWB11	06085504308	PIEDMONT ROAD	City Highway Agency	20100016	16.600	3	35	13.000	0.000			1975		N000000000		6	8893	 	777	$1,110.64	37.391670	-121.841670			D	0	0	5.000
	CA012101	CA012101	HWB11	06085504308	PIEDMONT RD	City Highway Agency	20100016	13.900	3	35	13.000	0.000			1975		N000000000		U	8893	 	777	$929.99	37.391670	-121.841670			D	0	0	5.000
	CA012102	CA012102	HWB3	06085506503	HAMILTON AVE	City Highway Agency	50100014	51.700	1	11	11.000	0.000			1966		N000000000		U	35000	 	777	$1,087.13	37.293330	-121.960000			D	0	0	5.000
	CA012103	CA012103	HWB10	06085502400	WILLOW ST	City Highway Agency	20400014	20.700	3	27	27.000	33.000			1917		N000000000		U	15200	 	677	$1,068.39	37.315000	-121.888330			D	0	0	5.000
	CA012104	CA012104	HWB28	06085503510	STORY ROAD	City Highway Agency	11900014	75.300	3	12	4.000	11.000			1973		N000000000		8	60000	 	NNN	$1,727.32	37.353330	-121.821670			D	0	0	5.000
	CA012105	CA012105	HWB3	06085503108	CURTNER AVE	City Highway Agency	10400016	19.900	1	23	21.000	26.000			1957		N000000000		8	20200	 	777	$874.94	37.291670	-121.880000			D	0	0	5.000
	CA012106	CA012106	HWB13	06085503211	TULLY RD	City Highway Agency	30200014	30.500	2	48	24.000	18.000			1965		N000000000		6	37490	 	677	$2,798.58	37.311670	-121.838330			D	0	0	5.000
	CA012107	CA012107	HWB28	06085503315	QUIMBY RD	County Highway Agency	11900016	30.400	3	12	4.000	0.000			1970		N000000000		8	14760	 	NNN	$697.35	37.323330	-121.806670			D	0	0	5.000
	CA012108	CA012108	HWB28	06085503707	N KING RD/MCKEE RD	City Highway Agency	11900016	57.000	3	16	6.000	46.000			1951		N000000000		8	85700	 	NNN	$1,743.38	37.358330	-121.860000			D	0	0	5.000
	CA012109	CA012109	HWB6	06085505202	COLEMAN-DE LA CRUZ	City Highway Agency	10500016	8.700	3	56	20.000	18.000			1969		H042900000		N	12315	 	677	$931.33	37.360000	-121.943330			D	0	0	5.000
	CA012111	CA012111	HWB18	06085505202	DE LA CRUZ BLVD	City Highway Agency	50200012	22.300	6	109	23.000	0.000			1959		R070100000		N	12315	 	687	$4,646.53	37.356670	-121.940000			D	0	0	5.000
	CA012112	CA012112	HWB10	06085505202	DE LA CRUZ BLVD NB	City Highway Agency	20500012	8.700	3	33	16.000	35.000			1969		H045700000		N	12315	 	677	$548.82	37.360000	-121.943330			D	0	0	5.000
	CA012113	CA012113	HWB3	06085506000	KIELY BLVD	City Highway Agency	10100016	22.600	1	15	12.000	16.000			1962		N000000000		U	14027	 	777	$648.03	37.340000	-121.968330			D	0	0	5.000
	CA012114	CA012114	HWB3	06085506502	CAMPBELL AVE	City Highway Agency	10400016	17.400	1	17	16.000	21.000			1940		N000000000		U	26000	 	677	$565.45	37.286670	-121.941670			D	0	0	5.000
	CA012115	CA012115	HWB10	06085510700	PARK BLVD	City Highway Agency	20100017	17.700	2	23	11.000	31.000			1961		H045700000		N	10300	 	776	$778.21	37.426670	-122.140000			D	0	0	5.000
	CA012117	CA012117	HWB13	06085510700	PARKING LOT ACCESS	County Highway Agency	30200019	8.700	2	20	9.000	5.000			1961		H055400000		N	900	 	766	$332.62	37.426670	-122.138330			D	0	0	5.000
	CA012119	CA012119	HWB18	06085506103	LAWRENCE EXPWY	County Highway Agency	50200014	29.900	4	53	19.000	11.000			1966		H048000000		N	46500	 	687	$3,029.31	37.323330	-121.993330			D	0	0	5.000
	CA012121	CA012121	HWB10	06085500200	HEDDING ST	City Highway Agency	20400014	18.900	2	31	15.000	16.000			1953		N000000000		6	25620	 	787	$1,120.01	37.350000	-121.908330			D	0	0	5.000
	CA012122	CA012122	HWB10	06085504319	BERRYESSA RD	City Highway Agency	20400014	36.600	4	59	17.000	0.000			1971		N000000000		6	12480	 	477	$4,127.91	37.368330	-121.880000			D	0	0	5.000
	CA012123	CA012123	HWB3	06085502604	HAMILTON AVE	City Highway Agency	50400014	35.100	1	38	37.000	10.000			1960		N000000000		8	94000	 	687	$2,549.69	37.293330	-121.933330			D	0	0	5.000
	CA012124	CA012124	HWB3	06085511800	HICKS RD	County Highway Agency	10100008	9.400	1	7	6.000	0.000			1919		N000000000		5	295	 	777	$125.78	37.203330	-121.893330			D	0	0	5.000
	CA012125	CA012125	HWB10	06085511911	ALAMITOS RD	County Highway Agency	20400008	9.400	3	46	15.000	0.000			1935		N000000000		6	293	 	756	$826.58	37.168330	-121.828330			D	0	0	5.000
	CA012126	CA012126	HWB3	06085511911	ALMADEN ROAD	County Highway Agency	30200008	14.300	1	32	31.000	28.000			1966		N000000000		8	169	 	767	$874.75	37.173330	-121.823330			D	0	0	5.000
	CA012127	CA012127	HWB10	06085512307	SANTA TERESA BLVD	County Highway Agency	20400007	13.100	3	48	19.000	36.000			1969		N000000000		6	2588	 	777	$1,202.01	37.091670	-121.638330			D	0	0	5.000
	CA012128	CA012128	HWB10	06085512100	BAILEY AVE	County Highway Agency	20100016	23.800	3	18	8.000	57.000			1947		N000000000		6	3894	 	777	$818.93	37.200000	-121.738330			D	0	0	5.000
	CA012129	CA012129	HWB3	06085512305	SYCAMORE AVE	County Highway Agency	10200008	7.300	1	18	16.000	27.000			1928		N000000000		8	345	 	756	$251.18	37.090000	-121.660000			D	0	0	5.000
	CA012130	CA012130	HWB10	06085512200	OAK GLEN AVE	County Highway Agency	20400008	7.800	2	22	11.000	0.000			1940		N000000000		6	876	 	756	$328.03	37.111670	-121.688330			D	0	0	5.000
	CA012131	CA012131	HWB3	06085512305	OAK GLEN AVE	County Highway Agency	10400008	9.600	1	22	22.000	30.000			1954		N000000000		6	1035	 	757	$403.73	37.126670	-121.690000			D	0	0	5.000
	CA012132	CA012132	HWB4	06085513500	EAST DUNNE AVE	County Highway Agency	31010409	11.200	1	115	91.000	0.000			1987		N000000000		6	166	 	777	$2,462.14	37.156670	-121.580000			D	0	0	5.000
	CA012133	CA012133	HWB10	06085512305	EDMUNDSON AVE	County Highway Agency	20400008	6.900	3	40	19.000	0.000			1919		N000000000		6	1629	 	777	$527.60	37.115000	-121.670000			D	0	0	5.000
	CA012134	CA012134	HWB28	06085512313	EDMUNDSON AVE	County Highway Agency	11900017	10.100	2	7	7.000	40.000			1915		N000000000		8	2221	 	556	$135.15	37.106670	-121.656670			D	0	0	5.000
	CA012135	CA012135	HWB10	06085512402	SAN MARTIN AVE	County Highway Agency	20100008	11.600	3	38	13.000	0.000			1948		N000000000		6	4854	 	777	$842.63	37.086670	-121.605000			D	0	0	5.000
	CA012136	CA012136	HWB10	06085512401	MASTEN ROAD	County Highway Agency	20400008	7.600	2	31	15.000	0.000			1940		N000000000		6	1895	 	756	$450.37	37.061670	-121.576670			D	0	0	5.000
	CA012137	CA012137	HWB3	06085512402	NEW AVE	County Highway Agency	10400008	6.900	1	7	6.000	0.000			1915		N000000000		8	1464	 	756	$92.33	37.046670	-121.543330			D	0	0	5.000
	CA012138	CA012138	HWB6	06085511800	ALDERCROFT HTS RD	County Highway Agency	10400008	8.900	3	47	15.000	0.000			1952		N000000000		6	604	 	756	$799.62	37.168330	-121.980000			D	0	0	5.000
	CA012139	CA012139	HWB10	06085511800	BEAR CREEK RD	County Highway Agency	20400008	8.100	3	46	15.000	0.000			1938		N000000000		6	2429	 	756	$712.26	37.186670	-122.001670			D	0	0	5.000
	CA012140	CA012140	HWB28	06085509902	GRANT ROAD	City Highway Agency	11900016	15.600	2	8	4.000	11.000			1959		N000000000		8	14600	 	NNN	$238.57	37.363330	-122.076670			D	0	0	5.000
	CA012141	CA012141	HWB11	06085505001	GREAT AMERICA PKWY	City Highway Agency	20100016	34.100	4	48	12.000	31.000			1975		N000000000		U	6961	 	677	$3,128.91	37.410000	-121.976670			D	0	0	5.000
	CA012142	CA012142	HWB10	06085512510	SANTA TERESA BLVD	City Highway Agency	20400002	15.500	9	117	14.000	20.000			1972		N000000000		6	4267	 	777	$3,466.69	37.006670	-121.600000			D	0	0	5.000
	CA012143	CA012143	HWB28	06085512402	SAN MARTIN AVE	County Highway Agency	11900008	12.800	4	16	4.000	0.000			1972		N000000000		8	5337	 	NNN	$391.50	37.086670	-121.596670			D	0	0	5.000
	CA012144	CA012144	HWB10	06085510900	ALMA ST	City Highway Agency	20100016	17.400	2	23	11.000	32.000			1961		H046200000		N	35960	 	766	$765.02	37.430000	-122.136670			D	0	0	5.000
	CA012146	CA012146	HWB10	06085508704	FAIROAKS AVE	County Highway Agency	20500017	23.200	2	56	27.000	25.000			1970		H045200000		N	21230	 	777	$2,483.55	37.376670	-122.013330			D	0	0	5.000
	CA012148	CA012148	HWB10	06085508704	CENTRAL EXPWY	County Highway Agency	20500014	32.300	2	51	25.000	6.000			1970		H044500000		N	48067	 	777	$3,148.98	37.375000	-122.003330			D	0	0	5.000
	CA012150	CA012150	HWB10	06085508704	CENTRAL EXPWY	County Highway Agency	20500014	30.500	2	41	20.000	0.000			1968		H045500000		N	54777	 	777	$2,390.46	37.376670	-121.995000			D	0	0	5.000
	CA012152	CA012152	HWB10	06085508704	CENTRAL EXPWY	County Highway Agency	20100014	14.000	3	28	11.000	0.000			1963		N000000000		6	31630	 	777	$749.35	37.376670	-121.995000			D	0	0	5.000
	CA012153	CA012153	HWB10	06085508704	CENTRAL EXPWY	County Highway Agency	20100014	21.300	3	28	11.000	0.000			1963		N000000000		6	31630	 	666	$1,140.08	37.376670	-121.995000			D	0	0	5.000
	CA012154	CA012154	HWB3	06085509201	CENTRAL EXPWY	County Highway Agency	10400014	12.200	1	20	18.000	24.000			1967		N000000000		8	13732	 	777	$466.43	37.393330	-122.070000			D	0	0	5.000
	CA012155	CA012155	HWB3	06085509201	CENTRAL EXPWY	County Highway Agency	10400014	12.200	1	20	18.000	24.000			1967		N000000000		8	32699	 	777	$466.43	37.393330	-122.070000			D	0	0	5.000
	CA012156	CA012156	HWB3	06085510802	ALMA ST	City Highway Agency	10100014	47.100	1	7	6.000	30.000			1924		N000000000		U	23000	 	777	$630.25	37.413330	-122.113330			D	0	0	5.000
	CA012157	CA012157	HWB3	06085510900	ALMA ST	City Highway Agency	10100014	19.500	1	7	7.000	0.000			1937		N000000000		U	21050	 	777	$260.93	37.425000	-122.131670			D	0	0	5.000
	CA012158	CA012158	HWB3	06085509302	SAN ANTONIO RD	City Highway Agency	10100014	26.500	1	12	12.000	15.000			1964		H034300000		N	39000	 	777	$607.89	37.410000	-122.106670			D	0	0	5.000
	CA012160	CA012160	HWB28	06085503116	CAPITOL EXPWY	County Highway Agency	11900014	53.300	2	8	4.000	0.000			1965		N000000000		8	46000	 	NNN	$815.11	37.275000	-121.860000			D	0	0	5.000
	CA012162	CA012162	HWB28	06085511704	ELENA RD	City Highway Agency	11900019	12.900	2	9	4.000	99.000			1965		N000000000		8	8215	 	NNN	$221.94	37.358330	-122.128330			D	0	0	5.000
	CA012163	CA012163	HWB13	06085500800	SAN CARLOS ST	City Highway Agency	30200014	15.800	20	155	11.000	21.000			1932		H043400000		U	32630	 	255	$4,681.51	37.323330	-121.901670			D	0	0	5.000
	CA012164	CA012164	HWB10	06085508704	ARQUES AVE	County Highway Agency	20500017	6.700	2	58	29.000	29.000			1970		H045700000		N	4000	 	767	$742.85	37.378330	-122.016670			D	0	0	5.000
	CA012166	CA012166	HWB13	06085505303	SAN TOMAS EXPWY	County Highway Agency	30200014	32.200	3	63	26.000	99.000			1967		R070900000		N	37273	 	776	$3,877.87	37.365000	-121.963330			D	0	0	5.000
	CA012167	CA012167	HWB13	06085505301	LAWRENCE EXPWY	County Highway Agency	30200014	35.400	3	110	40.000	0.000			1963		H069100000		N	70000	 	777	$7,443.77	37.370000	-121.995000			D	0	0	5.000
	CA012168	CA012168	HWB10	06085502302	LINCOLN AVE	City Highway Agency	20100016	20.000	3	26	16.000	7.000			1956		N000000000		U	23700	 	467	$994.03	37.311670	-121.905000			D	0	0	5.000
	CA012169	CA012169	HWB13	06085504901	MONTAGUE EXPWY	County Highway Agency	30200014	33.200	5	89	27.000	0.000			1962		H079200000		N	52921	 	777	$5,648.40	37.391670	-121.953330			D	0	0	5.000
	CA012171	CA012171	HWB23	06085500800	SAN FERNANDO ST	City Highway Agency	60500017	13.100	2	50	25.000	30.000			1988		N000000000		6	3000	 	787	$1,252.10	37.331670	-121.895000			D	0	0	5.000
	CA012172	CA012172	HWB23	06085500800	SAN FERNANDO ST	City Highway Agency	60500017	13.100	2	50	25.000	30.000			1988		N000000000		6	3000	 	787	$1,252.10	37.331670	-121.895000			D	0	0	5.000
	CA012173	CA012173	HWB4	06085510500	WEST EDITH AVE	City Highway Agency	10100017	13.300	1	14	13.000	0.000			1985		N000000000		U	5000	 	677	$355.94	37.381670	-122.121670			D	0	0	5.000
	CA012174	CA012174	HWB11	06085504507	N ABEL STREET	City Highway Agency	20500014	23.400	6	137	30.000	25.000			1975		R070400000		U	22230	 	577	$6,128.21	37.445000	-121.908330			D	0	0	5.000
	CA012175	CA012175	HWB10	06085503123	WILLOW GLEN WAY	City Highway Agency	20400017	8.200	2	21	10.000	0.000			1916		N000000000		U	5740	 	336	$329.18	37.303330	-121.881670			D	0	0	5.000
	CA012176	CA012176	HWB11	06085505001	TASMAN DR	City Highway Agency	20500016	32.900	3	95	31.000	0.000			1976		R071900000		N	6938	 	577	$5,974.71	37.406670	-121.965000			D	0	0	5.000
	CA012178	CA012178	HWB10	06085512401	MONTEREY ROAD	County Highway Agency	20100014	19.300	9	52	7.000	30.000			1938		N000000000		6	11994	 	776	$1,918.48	37.095000	-121.615000			D	0	0	5.000
	CA012179	CA012179	HWB3	06085512100	SANTA TERESA BLVD	County Highway Agency	10100014	12.300	1	7	6.000	38.000			1926		N000000000		8	6622	 	776	$164.59	37.170000	-121.710000			D	0	0	5.000
	CA012180	CA012180	HWB3	06085512100	SANTA TERESA BLVD	County Highway Agency	10100014	12.300	1	7	6.000	43.000			1926		N000000000		8	9665	 	776	$164.59	37.175000	-121.713330			D	0	0	5.000
	CA012181	CA012181	HWB3	06085507701	MC CLELLAN RD	City Highway Agency	10400017	10.400	1	11	10.000	15.000			1920		N000000000		U	5276	 	757	$218.69	37.313330	-122.063330			D	0	0	5.000
	CA012182	CA012182	HWB10	06085510801	E MEADOW DR	City Highway Agency	20100017	18.600	2	13	6.000	2.000			1958		N000000000		U	2600	 	777	$462.22	37.428330	-122.101670			D	0	0	5.000
	CA012183	CA012183	HWB4	06085511000	LOUIS ROAD	City Highway Agency	50100017	18.900	1	12	12.000	8.000			1988		N000000000		8	3000	 	677	$433.55	37.435000	-122.118330			D	0	0	5.000
	CA012185	CA012185	HWB3	06085511608	SAND HILL RD	City Highway Agency	30200016	11.200	1	29	28.000	30.000			1955		N000000000		U	22000	 	577	$620.89	37.428330	-122.188330			D	0	0	5.000
	CA012186	CA012186	HWB3	06085510700	LAMBERT AVE	City Highway Agency	10100017	17.600	1	7	7.000	37.000			1951		N000000000		U	1800	 	577	$235.51	37.421670	-122.135000			D	0	0	5.000
	CA012187	CA012187	HWB3	06085511705	DEER CR RD	City Highway Agency	10100017	19.100	1	8	7.000	8.000			1970		N000000000		U	1200	 	677	$292.09	37.395000	-122.151670			D	0	0	5.000
	CA012188	CA012188	HWB28	06085509109	E MIDDLEFIELD RD	City Highway Agency	11900016	39.600	2	11	5.000	33.000					N000000000		8	21000	 	NNN	$832.69	37.398330	-122.066670			D	0	0	5.000
	CA012189	CA012189	HWB28	06085509108	MOFFETT BLVD	City Highway Agency	11900016	61.000	2	11	5.000	35.000					N000000000		8	27000	 	NNN	$1,282.68	37.403330	-122.068330			D	0	0	5.000
	CA012190	CA012190	HWB3	06085509109	W EVELYN ST	City Highway Agency	10400016	14.500	1	12	12.000	29.000			1933		N000000000		8	12500	 	656	$332.62	37.391670	-122.068330			D	0	0	5.000
	CA012191	CA012191	HWB28	06085504315	MORRILL AVE	City Highway Agency	11900016	25.500	2	7	3.000	0.000					N000000000		8	2700	 	NNN	$341.22	37.408330	-121.868330			D	0	0	5.000
	CA012192	CA012192	HWB28	06085504421	N MILPITAS BLVD	City Highway Agency	11900014	37.100	2	7	3.000	17.000			1975		N000000000		8	7500	 	NNN	$496.44	37.446670	-121.908330			D	0	0	5.000
	CA012193	CA012193	HWB10	06085504504	YOSEMITE AVE	City Highway Agency	20100017	22.900	2	20	10.000	0.000			1972		N000000000		U	1300	 	777	$875.51	37.423330	-121.888330			D	0	0	5.000
	CA012194	CA012194	HWB10	06085504504	AMES AVE	City Highway Agency	20100017	16.800	2	20	10.000	0.000			1972		N000000000		U	200	 	777	$642.30	37.420000	-121.888330			D	0	0	5.000
	CA012195	CA012195	HWB28	06085504320	CROPLEY LN	City Highway Agency	11900016	27.600	2	8	4.000	27.000					N000000000		8	7850	 	NNN	$422.08	37.408330	-121.871670			D	0	0	5.000
	CA012196	CA012196	HWB28	06085503803	PENITENCIA CR RD	County Highway Agency	11900016	86.900	2	8	4.000	70.000					N000000000		8	2869	 	NNN	$1,328.94	37.388330	-121.848330			D	0	0	5.000
	CA012197	CA012197	HWB28	06085503708	MABURY ROAD	City Highway Agency	11900016	23.900	2	8	4.000	30.000			1994		N000000000		8	3600	 	NNN	$365.50	37.371670	-121.860000			D	0	0	5.000
	CA012198	CA012198	HWB28	06085504202	PENITENCIA CRK RD	City Highway Agency	10400017	8.500	1	7	7.000	29.000					N000000000		U	500	 	65N	$113.74	37.395000	-121.810000			D	0	0	5.000
	CA012199	CA012199	HWB28	06085504002	JACKSON AVE	City Highway Agency	11900016	27.400	2	10	5.000	0.000					N000000000		8	49500	 	NNN	$523.78	37.351670	-121.835000			D	0	0	5.000
	CA012200	CA012200	HWB4	06085503321	CUNNINGHAM AVE	City Highway Agency	10500017	15.200	1	20	19.000	9.000			1976		N000000000		U	2300	 	777	$581.13	37.340000	-121.808330			D	0	0	5.000
	CA012201	CA012201	HWB4	06085503511	OCALA STREET	City Highway Agency	10500016	24.400	1	20	20.000	18.000			1976		N000000000		U	12720	 	777	$932.86	37.343330	-121.811670			D	0	0	5.000
	CA012202	CA012202	HWB28	06085505402	BENTON ST	City Highway Agency	50400017	22.400	1	13	12.000	24.000					N000000000		U	5900	 	787	$556.66	37.346670	-121.973330			D	0	0	5.000
	CA012203	CA012203	HWB28	06085505403	BENTON ST	City Highway Agency	11900017	24.400	3	12	4.000	42.000			1960		N000000000		8	10565	 	NNN	$559.72	37.345000	-121.993330			D	0	0	5.000
	CA012204	CA012204	HWB28	06085505302	CABRILLO AVE	City Highway Agency	10100017	18.100	1	12	12.000	0.000					N000000000		U	6859	 	777	$415.20	37.358330	-121.971670			D	0	0	5.000
	CA012205	CA012205	HWB28	06085505304	CABRILLO AVE	City Highway Agency	11900017	16.400	2	8	4.000	0.000					N000000000		8	5912	 	NNN	$250.80	37.358330	-121.983330			D	0	0	5.000
	CA012206	CA012206	HWB28	06085505304	MONROE ST	City Highway Agency	10111916	25.700	1	10	6.000	0.000					N000000000		U	22474	 	677	$491.28	37.366670	-121.986670			D	0	0	5.000
	CA012207	CA012207	HWB3	06085505302	MONROE ST	City Highway Agency	50200016	23.100	1	19	17.000	14.000			1966		N000000000		U	13000	 	687	$839.00	37.363330	-121.968330			D	0	0	5.000
	CA012208	CA012208	HWB10	06085505202	WALSH AVE	City Highway Agency	20100016	22.400	3	27	11.000	0.000			1973		N000000000		U	15833	 	777	$1,156.14	37.370000	-121.968330			D	0	0	5.000
	CA012209	CA012209	HWB4	06085505202	ARQUES AVE	Other Local Agencies	10400016	26.900	1	17	16.000	0.000			1976		N000000000		U	8131	 	777	$874.17	37.380000	-121.985000			D	0	0	5.000
	CA012210	CA012210	HWB10	06085505202	SCOTT BLVD	City Highway Agency	20100016	27.200	3	28	11.000	11.000			1973		N000000000		U	9201	 	467	$1,455.87	37.378330	-121.966670			D	0	0	5.000
	CA012211	CA012211	HWB11	06085505001	MISSION COL BLVD	City Highway Agency	20100016	28.000	3	34	11.000	0.000			1976		N000000000		U	9000	 	777	$1,819.84	37.388330	-121.966670			D	0	0	5.000
	CA012212	CA012212	HWB11	06085505001	TASMAN DR & LRT	City Highway Agency	20100016	34.100	3	37	12.000	13.000			1976		N000000000		U	6938	 	677	$2,411.87	37.405000	-121.971670			D	0	0	5.000
	CA012213	CA012213	HWB11	06085505001	TASMAN DR	Other Local Agencies	20100016	24.400	3	33	11.000	0.000			1976		N000000000		U	15700	 	677	$1,539.22	37.403330	-121.986670			D	0	0	5.000
	CA012214	CA012214	HWB28	06085505001	MTN VIEW-ALVISO RD	Other Local Agencies	10400017	9.900	5	34	7.000	0.000					N000000000		U	2000	 	677	$643.44	37.410000	-121.986670			D	0	0	5.000
